stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000011653	9606.ENSP00000263923	CD4	KDR	9606	0.681	0	0	0	0.044	0.045	0	0.679
9606.ENSP00000011653	9606.ENSP00000229795	CD4	MAPK14	9606	0.69	0	0	0	0	0.292	0	0.58
9606.ENSP00000011653	9606.ENSP00000495360	CD4	CTNNB1	9606	0.7	0	0	0	0	0.049	0	0.698
9606.ENSP00000011653	9606.ENSP00000361405	CD4	MMP9	9606	0.701	0	0	0	0.109	0.092	0	0.661
9606.ENSP00000011653	9606.ENSP00000252486	CD4	APOE	9606	0.701	0	0	0	0.054	0	0	0.697
9606.ENSP00000011653	9606.ENSP00000355896	CD4	TGFB2	9606	0.702	0	0	0	0	0	0	0.702
9606.ENSP00000011653	9606.ENSP00000269305	CD4	TP53	9606	0.703	0	0	0	0.06	0	0	0.697
9606.ENSP00000011653	9606.ENSP00000296140	CD4	CCR1	9606	0.708	0	0	0	0.149	0.091	0	0.653
9606.ENSP00000011653	9606.ENSP00000296870	CD4	IL3	9606	0.709	0	0	0	0	0	0	0.709
9606.ENSP00000011653	9606.ENSP00000263025	CD4	MAPK3	9606	0.71	0	0	0	0.044	0	0	0.71
9606.ENSP00000011653	9606.ENSP00000330341	CD4	SOCS3	9606	0.712	0	0	0	0.067	0.067	0	0.696
9606.ENSP00000011653	9606.ENSP00000302961	CD4	HSPA4	9606	0.712	0	0	0	0	0	0	0.712
9606.ENSP00000011653	9606.ENSP00000219244	CD4	CCL17	9606	0.718	0	0	0	0.067	0.099	0	0.692
9606.ENSP00000011653	9606.ENSP00000395704	CD4	CXCR6	9606	0.718	0	0	0	0.147	0.091	0	0.666
9606.ENSP00000011653	9606.ENSP00000339804	CD4	TSLP	9606	0.718	0	0	0	0	0	0	0.718
9606.ENSP00000011653	9606.ENSP00000219235	CD4	CCL22	9606	0.72	0	0	0	0.062	0.099	0	0.696
9606.ENSP00000011653	9606.ENSP00000294728	CD4	VCAM1	9606	0.724	0	0	0	0	0.126	0	0.697
9606.ENSP00000011653	9606.ENSP00000356792	CD4	XCL1	9606	0.724	0	0	0	0.14	0.091	0	0.675
9606.ENSP00000011653	9606.ENSP00000265371	CD4	NRP1	9606	0.725	0	0	0	0.056	0	0	0.721
9606.ENSP00000011653	9606.ENSP00000381775	CD4	TNFSF11	9606	0.726	0	0	0	0.042	0	0	0.726
9606.ENSP00000011653	9606.ENSP00000370542	CD4	SDC1	9606	0.727	0	0	0	0	0	0	0.727
9606.ENSP00000011653	9606.ENSP00000362680	CD4	SRC	9606	0.728	0	0	0	0.065	0.081	0	0.709
9606.ENSP00000011653	9606.ENSP00000370842	CD4	IL33	9606	0.729	0	0	0	0.044	0	0	0.728
9606.ENSP00000011653	9606.ENSP00000351671	CD4	CCL20	9606	0.731	0	0	0	0	0.091	0	0.716
9606.ENSP00000011653	9606.ENSP00000225474	CD4	CSF3	9606	0.734	0	0	0	0	0	0	0.734
9606.ENSP00000011653	9606.ENSP00000416996	CD4	ACKR2	9606	0.734	0	0	0	0	0.091	0	0.72
9606.ENSP00000011653	9606.ENSP00000326432	CD4	CCR8	9606	0.734	0	0	0	0.063	0.091	0	0.713
9606.ENSP00000011653	9606.ENSP00000379110	CD4	CXCL1	9606	0.735	0	0	0	0	0.134	0	0.707
9606.ENSP00000011653	9606.ENSP00000356713	CD4	IFNGR1	9606	0.739	0	0	0	0.065	0	0	0.733
9606.ENSP00000011653	9606.ENSP00000386380	CD4	IL1R1	9606	0.743	0	0	0	0.045	0	0	0.742
9606.ENSP00000011653	9606.ENSP00000286301	CD4	CSF1R	9606	0.755	0	0	0	0.293	0.045	0	0.666
9606.ENSP00000011653	9606.ENSP00000380070	CD4	GAPDH	9606	0.759	0	0	0	0	0.131	0	0.734
9606.ENSP00000011653	9606.ENSP00000274520	CD4	IL9	9606	0.767	0	0	0	0	0	0	0.767
9606.ENSP00000011653	9606.ENSP00000306884	CD4	CXCL11	9606	0.769	0	0	0	0.05	0	0	0.766
9606.ENSP00000011653	9606.ENSP00000351059	CD4	CX3CR1	9606	0.77	0	0	0	0.177	0.091	0	0.717
9606.ENSP00000011653	9606.ENSP00000311032	CD4	CASP3	9606	0.772	0	0	0	0	0.046	0	0.771
9606.ENSP00000011653	9606.ENSP00000494750	CD4	ACTB	9606	0.777	0	0	0	0.042	0.231	0	0.721
9606.ENSP00000011653	9606.ENSP00000403495	CD4	LTA	9606	0.777	0	0	0	0.109	0	0	0.76
9606.ENSP00000011653	9606.ENSP00000227507	CD4	CCND1	9606	0.781	0	0	0	0	0	0	0.781
9606.ENSP00000011653	9606.ENSP00000369554	CD4	IFNA2	9606	0.788	0	0	0	0	0	0	0.788
9606.ENSP00000011653	9606.ENSP00000255030	CD4	CRP	9606	0.79	0	0	0	0	0	0	0.79
9606.ENSP00000011653	9606.ENSP00000354901	CD4	CXCL9	9606	0.79	0	0	0	0.114	0	0	0.773
9606.ENSP00000011653	9606.ENSP00000352833	CD4	PTPN22	9606	0.793	0	0	0	0.174	0.069	0.5	0.527
9606.ENSP00000011653	9606.ENSP00000162749	CD4	TNFRSF1A	9606	0.797	0	0	0	0.086	0	0	0.787
9606.ENSP00000011653	9606.ENSP00000327025	CD4	RORC	9606	0.801	0	0	0	0	0	0	0.801
9606.ENSP00000011653	9606.ENSP00000321345	CD4	IL23R	9606	0.804	0	0	0	0	0	0	0.804
9606.ENSP00000011653	9606.ENSP00000352071	CD4	CD163	9606	0.806	0	0	0	0.186	0	0	0.772
9606.ENSP00000011653	9606.ENSP00000260010	CD4	TLR2	9606	0.814	0	0	0	0.141	0.097	0	0.779
9606.ENSP00000011653	9606.ENSP00000295897	CD4	ALB	9606	0.817	0	0	0	0	0	0	0.817
9606.ENSP00000011653	9606.ENSP00000260356	CD4	THBS1	9606	0.817	0	0	0	0.056	0.107	0	0.801
9606.ENSP00000011653	9606.ENSP00000350256	CD4	CCR9	9606	0.817	0	0	0	0.12	0.091	0	0.789
9606.ENSP00000011653	9606.ENSP00000286758	CD4	CXCL13	9606	0.818	0	0	0	0.072	0	0	0.812
9606.ENSP00000011653	9606.ENSP00000379140	CD4	CXCL12	9606	0.825	0	0	0	0.06	0.134	0	0.802
9606.ENSP00000011653	9606.ENSP00000380432	CD4	INS	9606	0.829	0	0	0	0.042	0.128	0	0.811
9606.ENSP00000011653	9606.ENSP00000441600	CD4	CCR3	9606	0.832	0	0	0	0.049	0.091	0	0.822
9606.ENSP00000011653	9606.ENSP00000293328	CD4	STAT5B	9606	0.833	0	0	0	0.073	0.091	0	0.817
9606.ENSP00000011653	9606.ENSP00000380948	CD4	ITGB2	9606	0.834	0	0	0	0.276	0.071	0	0.773
9606.ENSP00000011653	9606.ENSP00000381185	CD4	BCL2	9606	0.837	0	0	0	0.068	0.125	0	0.816
9606.ENSP00000011653	9606.ENSP00000451828	CD4	AKT1	9606	0.839	0	0	0	0.042	0.081	0	0.832
9606.ENSP00000011653	9606.ENSP00000225831	CD4	CCL2	9606	0.839	0	0	0	0.058	0.099	0	0.825
9606.ENSP00000011653	9606.ENSP00000305651	CD4	CXCL10	9606	0.839	0	0	0	0.09	0	0	0.83
9606.ENSP00000011653	9606.ENSP00000341208	CD4	STAT5A	9606	0.843	0	0	0	0.097	0.091	0	0.824
9606.ENSP00000011653	9606.ENSP00000369581	CD4	IFNB1	9606	0.845	0	0	0	0	0	0	0.845
9606.ENSP00000011653	9606.ENSP00000280357	CD4	IL18	9606	0.849	0	0	0	0.042	0	0	0.849
9606.ENSP00000011653	9606.ENSP00000226574	CD4	NFKB1	9606	0.858	0	0	0	0.058	0.093	0	0.848
9606.ENSP00000011653	9606.ENSP00000306512	CD4	CXCL8	9606	0.861	0	0	0	0.047	0	0	0.86
9606.ENSP00000011653	9606.ENSP00000300134	CD4	STAT6	9606	0.862	0	0	0	0.085	0.091	0	0.847
9606.ENSP00000011653	9606.ENSP00000362795	CD4	CXCR3	9606	0.864	0	0	0	0.097	0.091	0	0.848
9606.ENSP00000011653	9606.ENSP00000337432	CD4	IL17F	9606	0.87	0	0	0	0	0	0	0.87
9606.ENSP00000011653	9606.ENSP00000221930	CD4	TGFB1	9606	0.87	0	0	0	0.072	0	0	0.866
9606.ENSP00000011653	9606.ENSP00000430950	CD4	IDO1	9606	0.875	0	0	0	0.082	0	0	0.87
9606.ENSP00000011653	9606.ENSP00000216223	CD4	IL2RB	9606	0.875	0	0	0	0.252	0	0	0.84
9606.ENSP00000011653	9606.ENSP00000263339	CD4	IL1A	9606	0.876	0	0	0	0.065	0	0	0.873
9606.ENSP00000011653	9606.ENSP00000349967	CD4	CCRL2	9606	0.878	0	0	0	0.102	0.091	0	0.863
9606.ENSP00000011653	9606.ENSP00000296871	CD4	CSF2	9606	0.88	0	0	0	0	0	0	0.88
9606.ENSP00000011653	9606.ENSP00000477908	CD4	CCL3	9606	0.88	0	0	0	0.156	0.099	0	0.855
9606.ENSP00000011653	9606.ENSP00000343952	CD4	CCR6	9606	0.88	0	0	0	0.043	0.091	0	0.873
9606.ENSP00000011653	9606.ENSP00000259607	CD4	CCL21	9606	0.881	0	0	0	0.124	0.099	0	0.862
9606.ENSP00000011653	9606.ENSP00000474412	CD4	CCL5	9606	0.887	0	0	0	0.102	0.099	0	0.871
9606.ENSP00000011653	9606.ENSP00000276927	CD4	IFNA1	9606	0.887	0	0	0	0	0	0	0.887
9606.ENSP00000011653	9606.ENSP00000308815	CD4	CCL19	9606	0.888	0	0	0	0.174	0.099	0	0.862
9606.ENSP00000011653	9606.ENSP00000354394	CD4	STAT1	9606	0.891	0	0	0	0.074	0.091	0	0.881
9606.ENSP00000011653	9606.ENSP00000264657	CD4	STAT3	9606	0.892	0	0	0	0.073	0.091	0	0.882
9606.ENSP00000011653	9606.ENSP00000368632	CD4	GATA3	9606	0.899	0	0	0	0.047	0.058	0	0.896
9606.ENSP00000011653	9606.ENSP00000363089	CD4	TLR4	9606	0.902	0	0	0	0.128	0.097	0	0.886
9606.ENSP00000011653	9606.ENSP00000263851	CD4	IL7	9606	0.909	0	0	0	0	0	0	0.909
9606.ENSP00000011653	9606.ENSP00000292301	CD4	CCR2	9606	0.909	0	0	0	0.184	0.091	0	0.888
9606.ENSP00000011653	9606.ENSP00000442424	CD4	IL22	9606	0.913	0	0	0	0	0	0	0.913
9606.ENSP00000011653	9606.ENSP00000203629	CD4	LAG3	9606	0.914	0	0	0.228	0.064	0	0	0.89
9606.ENSP00000011653	9606.ENSP00000346839	CD4	FN1	9606	0.916	0	0	0	0	0.092	0	0.912
9606.ENSP00000011653	9606.ENSP00000296545	CD4	IL15	9606	0.917	0	0	0	0.109	0	0	0.91
9606.ENSP00000011653	9606.ENSP00000361359	CD4	CD40	9606	0.924	0	0	0	0.059	0	0	0.923
9606.ENSP00000011653	9606.ENSP00000231454	CD4	IL5	9606	0.93	0	0	0	0	0	0	0.93
9606.ENSP00000011653	9606.ENSP00000498227	CD4	SELL	9606	0.931	0	0	0	0.125	0.091	0	0.921
9606.ENSP00000011653	9606.ENSP00000304915	CD4	IL13	9606	0.931	0	0	0	0	0	0	0.931
9606.ENSP00000011653	9606.ENSP00000369293	CD4	IL2RA	9606	0.936	0	0	0	0.116	0.125	0	0.924
9606.ENSP00000011653	9606.ENSP00000370989	CD4	CD274	9606	0.938	0	0	0	0	0	0.5	0.883
9606.ENSP00000011653	9606.ENSP00000482259	CD4	CCL4	9606	0.939	0	0	0	0.136	0.099	0	0.929
9606.ENSP00000011653	9606.ENSP00000496959	CD4	ITGAM	9606	0.943	0	0	0	0.218	0.067	0	0.929
9606.ENSP00000011653	9606.ENSP00000380855	CD4	PDCD1LG2	9606	0.945	0	0	0	0.042	0	0.5	0.896
9606.ENSP00000011653	9606.ENSP00000246657	CD4	CCR7	9606	0.947	0	0	0	0.193	0.091	0	0.934
9606.ENSP00000011653	9606.ENSP00000228434	CD4	CD69	9606	0.948	0	0	0	0.117	0.091	0	0.94
9606.ENSP00000011653	9606.ENSP00000454623	CD4	ITGAX	9606	0.949	0	0	0	0.162	0.067	0	0.941
9606.ENSP00000011653	9606.ENSP00000398632	CD4	CD44	9606	0.95	0	0	0	0.055	0	0	0.949
9606.ENSP00000011653	9606.ENSP00000497102	CD4	CTLA4	9606	0.955	0	0	0	0.137	0.091	0	0.948
9606.ENSP00000011653	9606.ENSP00000264246	CD4	CD80	9606	0.958	0	0	0	0.147	0.126	0	0.949
9606.ENSP00000011653	9606.ENSP00000263341	CD4	IL1B	9606	0.958	0	0	0.238	0.108	0	0	0.944
9606.ENSP00000011653	9606.ENSP00000332049	CD4	CD86	9606	0.958	0	0	0	0.18	0	0	0.951
9606.ENSP00000011653	9606.ENSP00000433642	CD4	FCGR3B	9606	0.959	0	0	0.2	0.109	0.176	0	0.939
9606.ENSP00000011653	9606.ENSP00000306157	CD4	IL7R	9606	0.96	0	0	0	0.182	0	0.4	0.925
9606.ENSP00000011653	9606.ENSP00000335062	CD4	PDCD1	9606	0.96	0	0	0	0.086	0	0.5	0.92
9606.ENSP00000011653	9606.ENSP00000408146	CD4	HLA-DPB1	9606	0.96	0	0	0	0.204	0.087	0.9	0.518
9606.ENSP00000011653	9606.ENSP00000356946	CD4	FCGR3A	9606	0.964	0	0	0.222	0.182	0.176	0	0.939
9606.ENSP00000011653	9606.ENSP00000385675	CD4	IL6	9606	0.966	0	0	0	0	0	0	0.966
9606.ENSP00000011653	9606.ENSP00000398698	CD4	TNF	9606	0.968	0	0	0	0.092	0	0	0.966
9606.ENSP00000011653	9606.ENSP00000264832	CD4	ICAM1	9606	0.969	0	0	0	0.062	0	0	0.968
9606.ENSP00000011653	9606.ENSP00000231449	CD4	IL4	9606	0.97	0	0	0	0	0	0	0.97
9606.ENSP00000011653	9606.ENSP00000497968	CD4	IL17A	9606	0.972	0	0	0	0	0	0	0.972
9606.ENSP00000011653	9606.ENSP00000226730	CD4	IL2	9606	0.975	0	0	0	0.052	0	0	0.975
9606.ENSP00000011653	9606.ENSP00000412237	CD4	IL10	9606	0.976	0	0	0	0.094	0	0	0.974
9606.ENSP00000011653	9606.ENSP00000365380	CD4	FOXP3	9606	0.979	0	0	0	0.072	0.047	0	0.979
9606.ENSP00000011653	9606.ENSP00000411355	CD4	PTPRC	9606	0.981	0	0	0	0.276	0.341	0.4	0.943
9606.ENSP00000011653	9606.ENSP00000359663	CD4	CD40LG	9606	0.983	0	0	0	0.323	0.091	0	0.975
9606.ENSP00000011653	9606.ENSP00000229135	CD4	IFNG	9606	0.991	0	0	0	0.094	0	0	0.991
9606.ENSP00000011653	9606.ENSP00000353099	CD4	HLA-DRB1	9606	0.994	0	0	0	0.188	0.904	0.5	0.879
9606.ENSP00000011653	9606.ENSP00000302935	CD4	IL16	9606	0.998	0	0	0	0.211	0.295	0.9	0.976
9606.ENSP00000011653	9606.ENSP00000292303	CD4	CCR5	9606	0.999	0	0	0	0.254	0.957	0	0.999
9606.ENSP00000011653	9606.ENSP00000386559	CD4	CD8A	9606	0.999	0	0	0	0.13	0.098	0.9	0.993
9606.ENSP00000011653	9606.ENSP00000386884	CD4	CXCR4	9606	0.999	0	0	0	0.083	0.535	0	0.999
9606.ENSP00000052754	9606.ENSP00000370473	DCN	IGFBP3	9606	0.402	0	0	0	0.156	0.119	0	0.26
9606.ENSP00000052754	9606.ENSP00000411355	DCN	PTPRC	9606	0.405	0	0	0	0.099	0.113	0	0.315
9606.ENSP00000052754	9606.ENSP00000225831	DCN	CCL2	9606	0.407	0	0	0	0.098	0	0	0.37
9606.ENSP00000052754	9606.ENSP00000451828	DCN	AKT1	9606	0.408	0	0	0	0	0.1	0	0.37
9606.ENSP00000052754	9606.ENSP00000494750	DCN	ACTB	9606	0.424	0	0	0	0.062	0.095	0	0.375
9606.ENSP00000052754	9606.ENSP00000379350	DCN	ITGB1	9606	0.425	0	0	0	0.108	0.057	0	0.37
9606.ENSP00000052754	9606.ENSP00000495360	DCN	CTNNB1	9606	0.428	0	0	0	0.051	0.064	0	0.407
9606.ENSP00000052754	9606.ENSP00000332973	DCN	SMAD3	9606	0.43	0	0	0	0	0.045	0	0.427
9606.ENSP00000052754	9606.ENSP00000323929	DCN	A2M	9606	0.434	0	0	0	0.181	0	0	0.337
9606.ENSP00000052754	9606.ENSP00000414856	DCN	SPARCL1	9606	0.436	0	0	0	0.229	0	0	0.298
9606.ENSP00000052754	9606.ENSP00000376678	DCN	TAGLN	9606	0.446	0	0	0	0.223	0	0	0.316
9606.ENSP00000052754	9606.ENSP00000226730	DCN	IL2	9606	0.454	0	0	0	0	0	0	0.454
9606.ENSP00000052754	9606.ENSP00000245479	DCN	SOX9	9606	0.457	0	0	0	0.042	0	0	0.456
9606.ENSP00000052754	9606.ENSP00000296181	DCN	ITGB5	9606	0.462	0	0	0	0.127	0.057	0	0.398
9606.ENSP00000052754	9606.ENSP00000295897	DCN	ALB	9606	0.463	0	0	0	0	0	0	0.463
9606.ENSP00000052754	9606.ENSP00000360493	DCN	RUNX2	9606	0.468	0	0	0	0.048	0	0	0.464
9606.ENSP00000052754	9606.ENSP00000356433	DCN	UST	9606	0.479	0	0	0	0.048	0	0.4	0.162
9606.ENSP00000052754	9606.ENSP00000355627	DCN	AGT	9606	0.479	0	0	0	0.084	0	0	0.455
9606.ENSP00000052754	9606.ENSP00000262160	DCN	SMAD2	9606	0.493	0	0	0	0	0.045	0	0.491
9606.ENSP00000052754	9606.ENSP00000284981	DCN	APP	9606	0.495	0	0	0	0.117	0	0	0.452
9606.ENSP00000052754	9606.ENSP00000261799	DCN	PDGFRB	9606	0.52	0	0	0	0.263	0.071	0	0.354
9606.ENSP00000052754	9606.ENSP00000398632	DCN	CD44	9606	0.523	0	0	0	0.069	0	0	0.508
9606.ENSP00000052754	9606.ENSP00000296585	DCN	ITGA2	9606	0.534	0	0	0	0.042	0.05	0	0.53
9606.ENSP00000052754	9606.ENSP00000224784	DCN	ACTA2	9606	0.537	0	0	0	0.252	0.095	0	0.371
9606.ENSP00000052754	9606.ENSP00000385675	DCN	IL6	9606	0.563	0	0	0	0.076	0	0	0.546
9606.ENSP00000052754	9606.ENSP00000322788	DCN	MMP1	9606	0.569	0	0	0	0.135	0	0	0.522
9606.ENSP00000052754	9606.ENSP00000444271	DCN	C1R	9606	0.584	0	0	0	0.367	0	0	0.369
9606.ENSP00000052754	9606.ENSP00000218388	DCN	TIMP1	9606	0.586	0	0	0	0.126	0.045	0	0.544
9606.ENSP00000052754	9606.ENSP00000254722	DCN	SERPINF1	9606	0.588	0	0	0	0.275	0	0	0.455
9606.ENSP00000052754	9606.ENSP00000379140	DCN	CXCL12	9606	0.608	0	0	0	0.403	0	0	0.371
9606.ENSP00000052754	9606.ENSP00000223095	DCN	SERPINE1	9606	0.612	0	0	0	0.096	0	0	0.589
9606.ENSP00000052754	9606.ENSP00000380070	DCN	GAPDH	9606	0.64	0	0	0	0	0.091	0	0.62
9606.ENSP00000052754	9606.ENSP00000263341	DCN	IL1B	9606	0.643	0	0	0	0	0	0	0.643
9606.ENSP00000052754	9606.ENSP00000396198	DCN	FGF13	9606	0.661	0	0	0	0.044	0	0	0.66
9606.ENSP00000052754	9606.ENSP00000497069	DCN	IGF1R	9606	0.668	0	0	0	0	0.1	0	0.647
9606.ENSP00000052754	9606.ENSP00000380432	DCN	INS	9606	0.686	0	0	0	0.052	0.239	0	0.599
9606.ENSP00000052754	9606.ENSP00000391826	DCN	IGF2	9606	0.698	0	0	0	0.162	0.236	0	0.566
9606.ENSP00000052754	9606.ENSP00000361405	DCN	MMP9	9606	0.713	0	0	0	0.044	0	0	0.712
9606.ENSP00000052754	9606.ENSP00000299855	DCN	MMP3	9606	0.765	0	0	0	0.153	0	0.4	0.575
9606.ENSP00000052754	9606.ENSP00000378517	DCN	SPP1	9606	0.768	0	0	0	0.044	0	0	0.767
9606.ENSP00000052754	9606.ENSP00000260227	DCN	MMP7	9606	0.772	0	0	0	0.063	0	0.4	0.628
9606.ENSP00000052754	9606.ENSP00000331544	DCN	FBLN1	9606	0.806	0	0	0	0.465	0.099	0	0.631
9606.ENSP00000052754	9606.ENSP00000257290	DCN	PDGFRA	9606	0.826	0	0	0	0.733	0.071	0	0.354
9606.ENSP00000052754	9606.ENSP00000264498	DCN	FGF2	9606	0.834	0	0	0	0.075	0.236	0	0.784
9606.ENSP00000052754	9606.ENSP00000222390	DCN	HGF	9606	0.837	0	0	0	0.087	0	0	0.829
9606.ENSP00000052754	9606.ENSP00000260356	DCN	THBS1	9606	0.854	0	0	0	0.174	0.099	0	0.819
9606.ENSP00000052754	9606.ENSP00000219070	DCN	MMP2	9606	0.866	0	0	0	0.357	0	0.4	0.681
9606.ENSP00000052754	9606.ENSP00000355896	DCN	TGFB2	9606	0.89	0	0	0	0.059	0.292	0.5	0.71
9606.ENSP00000052754	9606.ENSP00000398698	DCN	TNF	9606	0.9	0	0	0	0	0.292	0	0.865
9606.ENSP00000052754	9606.ENSP00000311697	DCN	FGF5	9606	0.905	0	0	0	0.042	0	0	0.905
9606.ENSP00000052754	9606.ENSP00000325527	DCN	FBN1	9606	0.912	0	0	0	0.531	0.099	0	0.81
9606.ENSP00000052754	9606.ENSP00000265171	DCN	EGF	9606	0.917	0	0	0	0	0.042	0	0.916
9606.ENSP00000052754	9606.ENSP00000225964	DCN	COL1A1	9606	0.923	0	0	0	0.479	0.091	0	0.851
9606.ENSP00000052754	9606.ENSP00000297268	DCN	COL1A2	9606	0.93	0	0	0	0.769	0.091	0	0.695
9606.ENSP00000052754	9606.ENSP00000263923	DCN	KDR	9606	0.931	0	0	0	0.077	0.071	0	0.926
9606.ENSP00000052754	9606.ENSP00000370542	DCN	SDC1	9606	0.935	0	0	0	0.047	0.086	0.5	0.87
9606.ENSP00000052754	9606.ENSP00000304408	DCN	COL3A1	9606	0.935	0	0	0	0.836	0.091	0	0.603
9606.ENSP00000052754	9606.ENSP00000321797	DCN	FGF8	9606	0.936	0	0	0	0	0	0	0.936
9606.ENSP00000052754	9606.ENSP00000228837	DCN	FGF6	9606	0.936	0	0	0	0	0	0	0.936
9606.ENSP00000052754	9606.ENSP00000334122	DCN	FGF3	9606	0.936	0	0	0	0	0	0	0.936
9606.ENSP00000052754	9606.ENSP00000168712	DCN	FGF4	9606	0.936	0	0	0	0	0	0	0.936
9606.ENSP00000052754	9606.ENSP00000371790	DCN	FGF9	9606	0.937	0	0	0	0.055	0	0	0.936
9606.ENSP00000052754	9606.ENSP00000274625	DCN	FGF18	9606	0.937	0	0	0	0.045	0	0	0.937
9606.ENSP00000052754	9606.ENSP00000180166	DCN	FGF20	9606	0.938	0	0	0	0.055	0	0	0.937
9606.ENSP00000052754	9606.ENSP00000399324	DCN	FGF16	9606	0.938	0	0	0	0.055	0	0	0.937
9606.ENSP00000052754	9606.ENSP00000356954	DCN	CCN2	9606	0.939	0	0	0	0.196	0	0	0.927
9606.ENSP00000052754	9606.ENSP00000215530	DCN	FGF22	9606	0.94	0	0	0	0.055	0	0	0.939
9606.ENSP00000052754	9606.ENSP00000264664	DCN	FGF10	9606	0.943	0	0	0	0.095	0	0	0.94
9606.ENSP00000052754	9606.ENSP00000226218	DCN	VTN	9606	0.945	0	0	0	0.044	0	0	0.944
9606.ENSP00000052754	9606.ENSP00000267843	DCN	FGF7	9606	0.954	0	0	0	0.25	0	0	0.941
9606.ENSP00000052754	9606.ENSP00000269571	DCN	ERBB2	9606	0.958	0	0	0	0.042	0.094	0.9	0.578
9606.ENSP00000052754	9606.ENSP00000387356	DCN	ACAN	9606	0.962	0	0	0	0.053	0.045	0	0.961
9606.ENSP00000052754	9606.ENSP00000265077	DCN	VCAN	9606	0.981	0	0	0	0.101	0.099	0.4	0.966
9606.ENSP00000052754	9606.ENSP00000363827	DCN	HSPG2	9606	0.986	0	0	0	0.123	0	0.5	0.972
9606.ENSP00000052754	9606.ENSP00000363089	DCN	TLR4	9606	0.988	0	0	0	0.056	0	0.9	0.89
9606.ENSP00000052754	9606.ENSP00000376637	DCN	IGF1	9606	0.989	0	0	0	0.255	0.139	0.9	0.849
9606.ENSP00000052754	9606.ENSP00000260010	DCN	TLR2	9606	0.99	0	0	0	0.042	0	0.9	0.913
9606.ENSP00000052754	9606.ENSP00000346839	DCN	FN1	9606	0.996	0	0	0	0.181	0.292	0	0.995
9606.ENSP00000052754	9606.ENSP00000275493	DCN	EGFR	9606	0.999	0	0	0	0.083	0.537	0.9	0.986
9606.ENSP00000052754	9606.ENSP00000221930	DCN	TGFB1	9606	0.999	0	0	0	0	0.625	0.9	0.993
9606.ENSP00000162749	9606.ENSP00000286758	TNFRSF1A	CXCL13	9606	0.4	0	0	0	0	0	0	0.4
9606.ENSP00000162749	9606.ENSP00000302961	TNFRSF1A	HSPA4	9606	0.401	0	0	0	0	0	0	0.401
9606.ENSP00000162749	9606.ENSP00000437955	TNFRSF1A	HIF1A	9606	0.402	0	0	0	0.048	0	0	0.398
9606.ENSP00000162749	9606.ENSP00000379140	TNFRSF1A	CXCL12	9606	0.403	0	0	0	0.048	0	0	0.399
9606.ENSP00000162749	9606.ENSP00000370842	TNFRSF1A	IL33	9606	0.403	0	0	0	0.047	0	0	0.4
9606.ENSP00000162749	9606.ENSP00000351671	TNFRSF1A	CCL20	9606	0.406	0	0	0	0	0.046	0	0.403
9606.ENSP00000162749	9606.ENSP00000352071	TNFRSF1A	CD163	9606	0.409	0	0	0	0.083	0	0	0.381
9606.ENSP00000162749	9606.ENSP00000401303	TNFRSF1A	SHC1	9606	0.411	0	0	0	0.111	0	0	0.365
9606.ENSP00000162749	9606.ENSP00000355896	TNFRSF1A	TGFB2	9606	0.411	0	0	0	0.041	0	0	0.411
9606.ENSP00000162749	9606.ENSP00000330341	TNFRSF1A	SOCS3	9606	0.417	0	0	0	0.134	0	0	0.354
9606.ENSP00000162749	9606.ENSP00000231509	TNFRSF1A	NR3C1	9606	0.42	0	0	0	0.055	0	0	0.412
9606.ENSP00000162749	9606.ENSP00000495360	TNFRSF1A	CTNNB1	9606	0.421	0	0	0	0.063	0	0	0.407
9606.ENSP00000162749	9606.ENSP00000454623	TNFRSF1A	ITGAX	9606	0.428	0	0	0	0.064	0	0	0.414
9606.ENSP00000162749	9606.ENSP00000299855	TNFRSF1A	MMP3	9606	0.428	0	0	0	0.06	0	0	0.417
9606.ENSP00000162749	9606.ENSP00000229795	TNFRSF1A	MAPK14	9606	0.432	0	0	0	0.056	0.044	0	0.421
9606.ENSP00000162749	9606.ENSP00000433642	TNFRSF1A	FCGR3B	9606	0.432	0	0	0	0.064	0	0	0.419
9606.ENSP00000162749	9606.ENSP00000386884	TNFRSF1A	CXCR4	9606	0.438	0	0	0	0.104	0	0	0.399
9606.ENSP00000162749	9606.ENSP00000259631	TNFRSF1A	CCL27	9606	0.438	0	0	0	0	0	0	0.438
9606.ENSP00000162749	9606.ENSP00000306157	TNFRSF1A	IL7R	9606	0.442	0	0	0	0.06	0	0	0.431
9606.ENSP00000162749	9606.ENSP00000398632	TNFRSF1A	CD44	9606	0.443	0	0	0	0.083	0	0	0.418
9606.ENSP00000162749	9606.ENSP00000231454	TNFRSF1A	IL5	9606	0.446	0	0	0	0	0	0	0.446
9606.ENSP00000162749	9606.ENSP00000265171	TNFRSF1A	EGF	9606	0.447	0	0	0	0	0	0	0.447
9606.ENSP00000162749	9606.ENSP00000263851	TNFRSF1A	IL7	9606	0.447	0	0	0	0	0	0	0.447
9606.ENSP00000162749	9606.ENSP00000380432	TNFRSF1A	INS	9606	0.447	0	0	0	0	0	0	0.447
9606.ENSP00000162749	9606.ENSP00000346508	TNFRSF1A	PDGFA	9606	0.452	0	0	0	0.056	0	0	0.443
